id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,natureza_anterior,natureza_nova,usuario_correcao,data_correcao,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
597,1,142,407,MEDIAS FERIAS S/ABONO (Ferias),1017-Terço constitucional de férias,VERIFICAR ,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""MEDIAS FERIAS S/ABONO (Ferias)"", ""CodigoEvento"": 407, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1017-Terço constitucional de férias""}",2026-03-25 15:01:09.753784,1017-Terço constitucional de férias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1,143,408,1/3 MEDIAS FERIAS S/ABONO (Ferias),1021-Férias - abono ou gratificação de férias superior a 20 dias,VERIFICAR ,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 MEDIAS FERIAS S/ABONO (Ferias)"", ""CodigoEvento"": 408, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida 1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1021-Férias - abono ou gratificação de férias superior a 20 dias""}",2026-03-25 15:01:09.753784,1021-Férias - abono ou gratificação de férias superior a 20 dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,1,145,421,AJUDA DE CUSTO,1211-Gratificações,Verificar ,"Rubrica com inconsistência de INSS, IRRF e FGTS",Natureza no GI 1603 - ajusta por mim Adriana ,,,,,"{""EB"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""Nome Evento"": ""AJUDA DE CUSTO"", ""CodigoEvento"": 421, ""OBSERVAÇÃO "": ""Natureza no GI 1603 - ajusta por mim Adriana "", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""1211-Gratificações""}",2026-03-25 15:01:09.753784,1211-Gratificações,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,1,173,503,DESC. D.S.R. S/FALTAS (DIAS),9210-DSR s/faltas e atrasos,VERIFICAR ,-,Natureza da Rubrica sujerida - 9211 DSR sobre faltas,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. D.S.R. S/FALTAS (DIAS)"", ""CodigoEvento"": 503, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9211 DSR sobre faltas"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9210-DSR s/faltas e atrasos""}",2026-03-25 15:01:09.753784,9210-DSR s/faltas e atrasos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,1,174,504,DESC. D.S.R. S/FALTAS (HORAS),9210-DSR s/faltas e atrasos,VERIFICAR ,-,Natureza da Rubrica sujerida - 9211 DSR sobre faltas,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. D.S.R. S/FALTAS (HORAS)"", ""CodigoEvento"": 504, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9211 DSR sobre faltas"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9210-DSR s/faltas e atrasos""}",2026-03-25 15:01:09.753784,9210-DSR s/faltas e atrasos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,1,182,516,DESC. ASSIST. ODONTOLOGICA DEPENDENTE,9299-Outros descontos,VERIFICAR,-,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ASSIST. ODONTOLOGICA DEPENDENTE"", ""CodigoEvento"": 516, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1,186,522,DESC. CO PARTICIPACAO A.M.,9299-Outros descontos,VERIFICAR ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CO PARTICIPACAO A.M."", ""CodigoEvento"": 522, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1,191,537,DESC. ASSIST. MEDICA,9299-Outros descontos,VERIFICAR ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASSIST. MEDICA"", ""CodigoEvento"": 537, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1,230,605,DESC. ASSIST. ODONTO. DEPENDENTE,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASSIST. ODONTO. DEPENDENTE"", ""CodigoEvento"": 605, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1,231,606,DESC. ASSIST. ODONTO. DEPENDENTE,9299-Outros descontos,VERIFICAR,-,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ASSIST. ODONTO. DEPENDENTE"", ""CodigoEvento"": 606, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1,239,619,DESC. ASS. MÉDICA DEP.,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASS. MÉDICA DEP."", ""CodigoEvento"": 619, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,1,244,631,DESC. ASSIST. ODONT. SINTACLUNS,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASSIST. ODONT. SINTACLUNS"", ""CodigoEvento"": 631, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,1,48,161,D.S.R. MES ANTERIOR,1002-Descanso semanal remunerado - DSR,Verificar ,-,"Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também o tipo de rendimentos no GI ",,,,,"{""EB"": ""-"", ""Nome Evento"": ""D.S.R. MES ANTERIOR"", ""CodigoEvento"": 161, ""OBSERVAÇÃO "": ""Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também o tipo de rendimentos no GI "", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""1002-Descanso semanal remunerado - DSR""}",2026-03-25 15:01:09.753784,1002-Descanso semanal remunerado - DSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1,247,638,DESC. ASSIST. ODONT. DEP. SINTACLUNS,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. ASSIST. ODONT. DEP. SINTACLUNS"", ""CodigoEvento"": 638, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,1,300,752,DIF. 1/3 DAS FERIAS,1020-Férias  gozadas,VERIFICAR ,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida 1017  - Terço constitucional de férias ,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DIF. 1/3 DAS FERIAS"", ""CodigoEvento"": 752, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida 1017  - Terço constitucional de férias "", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1020-Férias  gozadas""}",2026-03-25 15:01:09.753784,1020-Férias  gozadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,1,314,774,DESC. ASSIST. MEDICA,9299-Outros descontos,VERIFICAR,-,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ASSIST. MEDICA"", ""CodigoEvento"": 774, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,1,315,775,DESC. ASSIST. ODONTOLOGICA,9299-Outros descontos,VERIFICAR,-,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ASSIST. ODONTOLOGICA"", ""CodigoEvento"": 775, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,1,328,811,ACUMULO DE FUNCAO,1211-Gratificações,VERIFICAR ,-,Natureza de Rubrica sujerida 1210 - Gratificação por acordo ou convenção coletiva,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ACUMULO DE FUNCAO"", ""CodigoEvento"": 811, ""OBSERVAÇÃO "": ""Natureza de Rubrica sujerida 1210 - Gratificação por acordo ou convenção coletiva"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1211-Gratificações""}",2026-03-25 15:01:09.753784,1211-Gratificações,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,1,332,822,D.S.R. S/FERIADO - HS (INTERMITENTE),1002-Descanso semanal remunerado - DSR,Verificar ,-,"Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também bloco na rescisão  no GI ",,,,,"{""EB"": ""-"", ""Nome Evento"": ""D.S.R. S/FERIADO - HS (INTERMITENTE)"", ""CodigoEvento"": 822, ""OBSERVAÇÃO "": ""Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também bloco na rescisão  no GI "", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""1002-Descanso semanal remunerado - DSR""}",2026-03-25 15:01:09.753784,1002-Descanso semanal remunerado - DSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1,364,892,REEMB. EXAME RETORNO AO TRABALHO,1299-Outros Adicionais,VERIFICAR ,"Rubrica com inconsistência de INSS, IRRF e FGTS",Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas,,,,,"{""EB"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""Nome Evento"": ""REEMB. EXAME RETORNO AO TRABALHO"", ""CodigoEvento"": 892, ""OBSERVAÇÃO "": ""Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1299-Outros Adicionais""}",2026-03-25 15:01:09.753784,1299-Outros Adicionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1,366,895,DESC. ASSIST. ODONTO. DEPENDENTE MES ANT,9299-Outros descontos,VERIFICAR,-,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. ASSIST. ODONTO. DEPENDENTE MES ANT"", ""CodigoEvento"": 895, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,1,386,1017,REEMB. EXAME TROCA DE FUNCAO,1299-Outros Adicionais,VERIFICAR ,"Rubrica com inconsistência de INSS, IRRF e FGTS",Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas,,,,,"{""EB"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""Nome Evento"": ""REEMB. EXAME TROCA DE FUNCAO"", ""CodigoEvento"": 1017, ""OBSERVAÇÃO "": ""Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1299-Outros Adicionais""}",2026-03-25 15:01:09.753784,1299-Outros Adicionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1,391,1026,PAGTO. VT E VA - REF FERIADOS,1299-Outros Adicionais,VERIFICAR ,"Rubrica com inconsistência de INSS, IRRF e FGTS","Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1806 - Alimentação concedida sob a forma de ticket ou cartão, por empresa vinculada ao Programa de Alimentação do Trabalhador - PAT",,,,,"{""EB"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""Nome Evento"": ""PAGTO. VT E VA - REF FERIADOS"", ""CodigoEvento"": 1026, ""OBSERVAÇÃO "": ""Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1806 - Alimentação concedida sob a forma de ticket ou cartão, por empresa vinculada ao Programa de Alimentação do Trabalhador - PAT"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1299-Outros Adicionais""}",2026-03-25 15:01:09.753784,1299-Outros Adicionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1,41,149,REEMB D.S.R MES ANTERIOR,1002-Descanso semanal remunerado - DSR,Verificar ,-,"Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024 ",,,,,"{""EB"": ""-"", ""Nome Evento"": ""REEMB D.S.R MES ANTERIOR"", ""CodigoEvento"": 149, ""OBSERVAÇÃO "": ""Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024 "", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""1002-Descanso semanal remunerado - DSR""}",2026-03-25 15:01:09.753784,1002-Descanso semanal remunerado - DSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1,93,294,DESP DE VIAGENS,2920-Reembolsos diversos,Verificar ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 1621 Ressarcimento de despesas de viagem, exceto despesas com veículos",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESP DE VIAGENS"", ""CodigoEvento"": 294, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 1621 Ressarcimento de despesas de viagem, exceto despesas com veículos"", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""2920-Reembolsos diversos""}",2026-03-25 15:01:09.753784,2920-Reembolsos diversos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,1,170,500,DESC. FALTAS (DIAS),9209-Faltas ou atrados,VERIFICAR ,-,Natureza da Rubrica sujerida - 9207 - Faltas ,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DESC. FALTAS (DIAS)"", ""CodigoEvento"": 500, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9207 - Faltas "", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""9209-Faltas ou atrados""}",2026-03-25 15:01:09.753784,9209-Faltas ou atrados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1,45,156,DIF. FERIAS,6006-Férias proporcionais,Verificar ,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida - 1016 - Férias ,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DIF. FERIAS"", ""CodigoEvento"": 156, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 1016 - Férias "", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""6006-Férias proporcionais""}",2026-03-25 15:01:09.753784,6006-Férias proporcionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,1,184,520,DESC. AVARIA,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. AVARIA"", ""CodigoEvento"": 520, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,1,285,716,DESC. CELULAR NAO DEVOLVIDO,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. CELULAR NAO DEVOLVIDO"", ""CodigoEvento"": 716, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,1,289,730,DESC. SMARTPHONE NAO DEVOLVIDO,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DESC. SMARTPHONE NAO DEVOLVIDO"", ""CodigoEvento"": 730, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida - 9270 - Danos e prejuízos causados pelo trabalhador"", ""Analise Natureza"": ""VERIFICAR"", ""Natureza E-social"": ""9299-Outros descontos""}",2026-03-25 15:01:09.753784,9299-Outros descontos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,1,64,233,REEMB. REFEICAO,1629-Ressarcimento de outras despesas,Verificar ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida 1806 - Alimentação em ticket ou cartão, vinculada ao PAT",,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""REEMB. REFEICAO"", ""CodigoEvento"": 233, ""OBSERVAÇÃO "": ""Natureza da Rubrica sujerida 1806 - Alimentação em ticket ou cartão, vinculada ao PAT"", ""Analise Natureza"": ""Verificar "", ""Natureza E-social"": ""1629-Ressarcimento de outras despesas""}",2026-03-25 15:01:09.753784,1629-Ressarcimento de outras despesas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,1,139,404,DIF. FERIAS,1020-Férias  gozadas,VERIFICAR ,-,1020 - Natureza da Rubrica encerrada em 30/04/2023 - Natureza da Rubrica sujerida 1016 - Férias ,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. FERIAS"", ""CodigoEvento"": 404, ""OBSERVAÇÃO "": ""1020 - Natureza da Rubrica encerrada em 30/04/2023 - Natureza da Rubrica sujerida 1016 - Férias "", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1020-Férias  gozadas""}",2026-03-25 15:01:09.753784,1020-Férias  gozadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1,147,428,REEMBOLSO DESC. INDEVIDO,1299-Outros Adicionais,VERIFICAR ,"Rubrica com inconsistência de INSS, IRRF e FGTS",Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas,,,,,"{""EB"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""Nome Evento"": ""REEMBOLSO DESC. INDEVIDO"", ""CodigoEvento"": 428, ""OBSERVAÇÃO "": ""Natureza da Rubrica 1299 foi encerrada em 30.04.2023 - Natureza sujerida 1629 - Ressarcimento de outras despesas"", ""Analise Natureza"": ""VERIFICAR "", ""Natureza E-social"": ""1299-Outros Adicionais""}",2026-03-25 15:01:09.753784,1299-Outros Adicionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
